month_end_date,firm_crd_number,branch_id,branch_name,advisor_id,advisor_name,account_count,beginning_aum,ending_aum,net_new_assets,revenue,avg_fee_rate,aum_growth_rate,revenue_per_account
2026-08-31,100000,BR-00001,Northstar Wealth Advisors - White Plains 1,ADV-000001,Morgan Parker 1,45,155434599.07999998,131642469.06,-23359199.88,50849.86,0.01037111111111111,-0.15306842981435884,1129.9968888888889
2026-08-31,100000,BR-00001,Northstar Wealth Advisors - White Plains 1,ADV-000002,Casey Campbell 2,50,180953965.42,177599145.02,-4693172.17,96589.67,0.007888000000000001,-0.01853963460935122,1931.7934
2026-08-31,100000,BR-00001,Northstar Wealth Advisors - White Plains 1,ADV-000003,Taylor Patel 3,32,64902041.28,63359440.1,-3440790.4400000004,31786.95,0.009734375,-0.023768145802146944,993.3421875
2026-08-31,100000,BR-00001,Northstar Wealth Advisors - White Plains 1,ADV-000004,Cameron Lee 4,56,82021527.81,75670772.94,-8284772.9399999995,40982.76,0.010667857142857144,-0.07742790264418514,731.835
2026-08-31,100000,BR-00001,Northstar Wealth Advisors - White Plains 1,ADV-000005,Morgan Parker 5,24,57808748.68,58712536.45,-756081.32,35292.96,0.008845833333333332,0.015634100212113488,1470.54
2026-08-31,100000,BR-00001,Northstar Wealth Advisors - White Plains 1,ADV-000006,Avery Patel 6,21,47636517.05,47583795.64,45886.92000000001,26722.54,0.009157142857142857,-0.001106743592203839,1272.5019047619048
2026-08-31,100000,BR-00002,Northstar Wealth Advisors - Colorado Springs 2,ADV-000007,Casey Chen 7,35,491946315.7,491652032.04,-358758.69999999995,175924.66,0.005685714285714286,-0.0005982027928824402,5026.418857142858
2026-08-31,100000,BR-00002,Northstar Wealth Advisors - Colorado Springs 2,ADV-000008,Casey Parker 8,21,88227662.82,88955494.01,382958.68,55702.96,0.008276190476190477,0.00824946696689582,2652.521904761905
2026-08-31,100000,BR-00002,Northstar Wealth Advisors - Colorado Springs 2,ADV-000009,Taylor Brooks 9,58,132679796.43,128800568.81,-2703057.51,71972.09999999999,0.00956896551724138,-0.029237515615624498,1240.8982758620689
2026-08-31,100000,BR-00002,Northstar Wealth Advisors - Colorado Springs 2,ADV-000010,Riley Patel 10,51,174414799.68,174027528.4,-1154408.9,83909.12,0.009368627450980393,-0.0022204037771481,1645.276862745098
2026-08-31,100000,BR-00002,Northstar Wealth Advisors - Colorado Springs 2,ADV-000011,Taylor Brooks 11,43,132967275.36,130476558.91,-2165740.36,69956.85,0.009513953488372093,-0.018731800311441706,1626.903488372093
2026-08-31,100000,BR-00002,Northstar Wealth Advisors - Colorado Springs 2,ADV-000012,Taylor Patel 12,39,123900719.93,119770130.23,-3868379.33,59865.12,0.01021025641025641,-0.033337899104489914,1535.003076923077
2026-08-31,100001,BR-00003,Cedar Ridge Capital Management - Naperville 1,ADV-000013,Riley Rivera 13,35,58803227.94,59197697.32,-319066.9700000002,25196.47,0.010705714285714285,0.006708294660328858,719.8991428571429
2026-08-31,100001,BR-00003,Cedar Ridge Capital Management - Naperville 1,ADV-000014,Avery Lee 14,44,124285575.03,123325424.55,-629466.64,57356.25,0.010170454545454545,-0.007725357345518524,1303.5511363636363
2026-08-31,100001,BR-00003,Cedar Ridge Capital Management - Naperville 1,ADV-000015,Jordan Patel 15,34,93972109.91,93178568.17,-648082.96,56882.56,0.009291176470588235,-0.008444438895327498,1673.0164705882353
2026-08-31,100001,BR-00003,Cedar Ridge Capital Management - Naperville 1,ADV-000016,Alex Parker 16,55,180891508.06,172264753.35,-8507219.56,80906.89,0.009083636363636363,-0.047690213888529225,1471.0343636363637
2026-08-31,100001,BR-00003,Cedar Ridge Capital Management - Naperville 1,ADV-000017,Riley Brooks 17,44,186759834.56,171698110.09,-15285288.97,101038.18,0.007888636363636363,-0.08064755735881285,2296.322272727273
2026-08-31,100001,BR-00003,Cedar Ridge Capital Management - Naperville 1,ADV-000018,Taylor Lee 18,21,20246750.85,20025600.38,-352253.66,13188.93,0.010985714285714284,-0.010922763441819234,628.0442857142857
2026-08-31,100001,BR-00004,Cedar Ridge Capital Management - Chicago 2,ADV-000019,Casey Brooks 19,44,178742946.93,157018919.32,-22535151.419999998,89383.07,0.008215909090909091,-0.12153781720130004,2031.4334090909092
2026-08-31,100001,BR-00004,Cedar Ridge Capital Management - Chicago 2,ADV-000020,Riley Patel 20,51,78646465.12,78024746.87,-577770.38,47565.63,0.011027450980392157,-0.007905228150449898,932.6594117647059
2026-08-31,100001,BR-00004,Cedar Ridge Capital Management - Chicago 2,ADV-000021,Cameron Parker 21,41,153678036.23,154232179.73,-510714.85000000003,88516.45,0.008763414634146342,0.0036058731201552394,2158.9378048780486
2026-08-31,100001,BR-00004,Cedar Ridge Capital Management - Chicago 2,ADV-000022,Morgan Brooks 22,39,162199968.97,156764316.72,-6728364.5,93121.65,0.008158974358974358,-0.033512042477673726,2387.734615384615
2026-08-31,100001,BR-00005,Cedar Ridge Capital Management - Chicago 3,ADV-000023,Riley Patel 23,28,47027439.089999996,44363133.99,-3133990.39,27348.29,0.009328571428571427,-0.05665426720134835,976.7246428571428
2026-08-31,100001,BR-00005,Cedar Ridge Capital Management - Chicago 3,ADV-000024,Riley Campbell 24,31,81367317.12,73293590.33,-7891603.68,39239.38,0.009416129032258065,-0.09922567285944706,1265.7864516129032
2026-08-31,100001,BR-00005,Cedar Ridge Capital Management - Chicago 3,ADV-000025,Casey Chen 25,25,131406455.95,121288798.52,-11197828.41,62741.38,0.007228,-0.07699513206451412,2509.6551999999997
2026-08-31,100001,BR-00006,Cedar Ridge Capital Management - Naperville 4,ADV-000026,Avery Lee 26,19,58965344.379999995,58073081.92,-1304440.2600000002,33275.57,0.008552631578947369,-0.015131980816559653,1751.3457894736841
2026-08-31,100001,BR-00006,Cedar Ridge Capital Management - Naperville 4,ADV-000027,Taylor Campbell 27,42,234906332.59,188738387.83,-47182082.1,92978.56,0.00815,-0.19653767631960964,2213.775238095238
2026-08-31,100001,BR-00006,Cedar Ridge Capital Management - Naperville 4,ADV-000028,Riley Chen 28,41,194884394.89,152665538.78,-43943613.56,85237.01,0.0076585365853658535,-0.21663538598783078,2078.951463414634
2026-08-31,100001,BR-00006,Cedar Ridge Capital Management - Naperville 4,ADV-000029,Cameron Brooks 29,48,129037713.3,108861518.21,-21709776.9,59537.65,0.010747916666666668,-0.15635890139413997,1240.3677083333334
2026-08-31,100001,BR-00007,Cedar Ridge Capital Management - Chicago 5,ADV-000030,Jordan Chen 30,22,118365456.91,110827035.34,-8663278.79,52597.73,0.008136363636363636,-0.06368768192000378,2390.805909090909
2026-08-31,100001,BR-00007,Cedar Ridge Capital Management - Chicago 5,ADV-000031,Cameron Patel 31,56,144966513.66,141812813.12,-3396533.5,83827.04000000001,0.00995,-0.021754682929028588,1496.9114285714288
2026-08-31,100001,BR-00007,Cedar Ridge Capital Management - Chicago 5,ADV-000032,Morgan Lee 32,59,802603965.17,760610266.6,-49053351.39,316519.59,0.007011864406779662,-0.05232181797295909,5364.738813559323
2026-08-31,100001,BR-00007,Cedar Ridge Capital Management - Chicago 5,ADV-000033,Casey Campbell 33,45,213676814.1,215456165.6,914019.06,117557.04000000001,0.007615555555555556,0.00832730264860309,2612.378666666667
2026-08-31,100001,BR-00007,Cedar Ridge Capital Management - Chicago 5,ADV-000034,Cameron Rivera 34,38,123284380.42,122349907.65,-2521472.07,69447.44,0.009221052631578948,-0.0075798147893226505,1827.564210526316
2026-08-31,100001,BR-00007,Cedar Ridge Capital Management - Chicago 5,ADV-000035,Jordan Brooks 35,42,117432511.94,112253778.11,-4342444.65,59812.74,0.009557142857142856,-0.044099659833947674,1424.1128571428571
2026-08-31,100001,BR-00007,Cedar Ridge Capital Management - Chicago 5,ADV-000036,Cameron Morgan 36,54,105599612.98,98081465.38,-7754643.53,59728.18,0.009827777777777777,-0.07119484047184818,1106.0774074074075
2026-08-31,100001,BR-00007,Cedar Ridge Capital Management - Chicago 5,ADV-000037,Casey Campbell 37,15,44795383.65,39891172.25,-4425823.350000001,22053.46,0.008159999999999999,-0.10948028569903762,1470.2306666666666
